label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
5cdc8dce5457a3b72b40c5dc,electric,customer,,,,,,,,,,,0.0,0.0,$/month,https://www.emeramaine.com/media/58990/EmeraMaine-BHD-Tariffs-2018.pdf	https://www.emeramaine.com/residential/rates/
5cdc8dce5457a3b72b40c5dc,electric,energy,,period0,0,0,1,4,0,24,0,4,0.07774,0.07774,$/kWh,
5cdc8dce5457a3b72b40c5dc,electric,energy,,period1,0,0,5,9,0,24,0,4,0.09066,0.09066,$/kWh,
5cdc8dce5457a3b72b40c5dc,electric,energy,,period0,0,0,10,12,0,24,0,4,0.07774,0.07774,$/kWh,
5cdc8dce5457a3b72b40c5dc,electric,energy,,period0,0,0,1,4,0,24,5,6,0.07774,0.07774,$/kWh,
5cdc8dce5457a3b72b40c5dc,electric,energy,,period1,0,0,5,9,0,24,5,6,0.09066,0.09066,$/kWh,
5cdc8dce5457a3b72b40c5dc,electric,energy,,period0,0,0,10,12,0,24,5,6,0.07774,0.07774,$/kWh,
