label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
66b146bcfdb63f7ea70f62d2,electric,customer,,,,,,,,,,,9435.31,9435.31,$/month,https://www.cmpco.com/documents/40117/115962041/lgsstou.pdf/b08d3d4d-862a-4f13-9e5e-4bc35f53f0ca?t=1722445035906	https://www.cmpco.com/account/understandyourbill/pricing
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,1,6,0,7,0,4,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period3,0,0,1,6,7,12,0,4,16.31,16.31,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period4,0,0,1,6,12,16,0,4,3.93,3.93,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period3,0,0,1,6,16,20,0,4,16.31,16.31,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,1,6,20,24,0,4,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,7,8,0,7,0,4,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period2,0,0,7,8,7,12,0,4,17.11,17.11,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period1,0,0,7,8,12,16,0,4,4.73,4.73,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period2,0,0,7,8,16,20,0,4,17.11,17.11,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,7,8,20,24,0,4,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,9,12,0,7,0,4,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period3,0,0,9,12,7,12,0,4,16.31,16.31,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period4,0,0,9,12,12,16,0,4,3.93,3.93,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period3,0,0,9,12,16,20,0,4,16.31,16.31,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,9,12,20,24,0,4,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,1,3,0,7,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period4,0,0,1,3,7,12,5,6,3.93,3.93,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,1,3,12,16,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period4,0,0,1,3,16,20,5,6,3.93,3.93,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,1,3,20,24,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,4,11,0,24,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,12,12,0,7,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period4,0,0,12,12,7,12,5,6,3.93,3.93,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,12,12,12,16,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period4,0,0,12,12,16,20,5,6,3.93,3.93,$/kW,
66b146bcfdb63f7ea70f62d2,electric,demand,,period0,0,0,12,12,20,24,5,6,0.0,0.0,$/kW,
66b146bcfdb63f7ea70f62d2,electric,energy,,period0,0,0,1,12,0,24,0,4,0.011418,0.011418,$/kWh,
66b146bcfdb63f7ea70f62d2,electric,energy,,period0,0,0,1,12,0,24,5,6,0.011418,0.011418,$/kWh,
